id,description,question,choices,answer
efb4b4,"a stack of five colorful books: red, blue, green, yellow, and purple",How many books are in the stack?,"['three', 'four', 'five', 'six']",five
efb4b4,"a stack of five colorful books: red, blue, green, yellow, and purple",Are the books colorful?,"['no', 'yes']",yes
efb4b4,"a stack of five colorful books: red, blue, green, yellow, and purple",Is one of the book colors green?,"['no', 'yes']",yes
efb4b4,"a stack of five colorful books: red, blue, green, yellow, and purple",Is there a black book in the stack?,"['no', 'yes']",no
50be42,a white ceramic mug with steam rising,What is the object?,"['bowl', 'cup', 'glass', 'mug']",mug
50be42,a white ceramic mug with steam rising,What color is the mug?,"['black', 'blue', 'red', 'white']",white
50be42,a white ceramic mug with steam rising,Is steam rising from the mug?,"['no', 'yes']",yes
50be42,a white ceramic mug with steam rising,Is the mug made of plastic?,"['no', 'yes']",no
dc384e,a black cat sleeping on a red cushion,What animal is in the image?,"['dog', 'cat', 'bird', 'fish']",cat
dc384e,a black cat sleeping on a red cushion,What color is the cat?,"['black', 'orange', 'white', 'yellow']",black
dc384e,a black cat sleeping on a red cushion,Where is the cat sleeping?,"['bed', 'chair', 'cushion', 'floor']",cushion
dc384e,a black cat sleeping on a red cushion,Is the cushion blue?,"['no', 'yes']",no
45a5c0,a clear glass of water with ice cubes,What liquid is in the glass?,"['juice', 'milk', 'soda', 'water']",water
45a5c0,a clear glass of water with ice cubes,Are there ice cubes in the glass?,"['no', 'yes']",yes
45a5c0,a clear glass of water with ice cubes,What is the glass made of?,"['ceramic', 'glass', 'metal', 'plastic']",glass
45a5c0,a clear glass of water with ice cubes,Is the drink hot chocolate?,"['no', 'yes']",no
49b71a,a blue car driving on a gray road,What vehicle is depicted?,"['bicycle', 'bus', 'car', 'truck']",car
49b71a,a blue car driving on a gray road,What color is the car?,"['black', 'blue', 'red', 'white']",blue
49b71a,a blue car driving on a gray road,What color is the road?,"['brown', 'gray', 'green', 'yellow']",gray
49b71a,a blue car driving on a gray road,Is the car flying?,"['no', 'yes']",no
a57839,a vibrant red sphere floating in a blue void,What color is the sphere?,"['blue', 'green', 'red', 'yellow']",red
a57839,a vibrant red sphere floating in a blue void,What shape is floating?,"['cube', 'sphere', 'torus', 'pyramid']",sphere
a57839,a vibrant red sphere floating in a blue void,Is there anything blue in the image?,"['no', 'yes']",yes
a57839,a vibrant red sphere floating in a blue void,What is the sphere floating in?,"['water', 'air', 'void', 'space']",void
2b22e9,a silver ring with an emerald gem,What color is the gem?,"['diamond', 'emerald', 'ruby', 'sapphire']",emerald
2b22e9,a silver ring with an emerald gem,What item is depicted?,"['necklace', 'ring', 'earrings', 'bracelet']",ring
2b22e9,a silver ring with an emerald gem,What material is the ring made of?,"['gold', 'silver', 'bronze', 'copper']",silver
2b22e9,a silver ring with an emerald gem,Is there a gem on the ring?,"['no', 'yes']",yes
ee505b,a deep space nebula in shades of pink and purple,What kind of celestial object is shown?,"['galaxy', 'planet', 'star', 'nebula']",nebula
ee505b,a deep space nebula in shades of pink and purple,What colors are featured in the nebula?,"['red and orange', 'green and blue', 'pink and purple', 'black and white']",pink and purple
ee505b,a deep space nebula in shades of pink and purple,Is the image of a terrestrial landscape?,"['no', 'yes']",no
ee505b,a deep space nebula in shades of pink and purple,Are stars visible in the image?,"['no', 'yes']",yes
2e77b5,a vintage clock with roman numerals,What kind of numerals does the clock have?,"['arabic', 'roman', 'greek', 'mayan']",roman
2e77b5,a vintage clock with roman numerals,What object is depicted?,"['watch', 'sundial', 'clock', 'hourglass']",clock
2e77b5,a vintage clock with roman numerals,Is the clock modern?,"['no', 'yes']",no
2e77b5,a vintage clock with roman numerals,Does the clock show the time digitally?,"['no', 'yes']",no
ed8e40,golden ratio spiral overlaid on a sunflower,What mathematical concept is overlaid?,"['fibonacci sequence', 'golden ratio', 'pi', ""euler's number""]",golden ratio
ed8e40,golden ratio spiral overlaid on a sunflower,What flower is shown?,"['rose', 'tulip', 'daisy', 'sunflower']",sunflower
ed8e40,golden ratio spiral overlaid on a sunflower,Is the spiral linear?,"['no', 'yes']",no
ed8e40,golden ratio spiral overlaid on a sunflower,Is the spiral overlaid on a fruit?,"['no', 'yes']",no
9f75ba,a dark cave with glowing mushrooms,What is growing in the cave?,"['ferns', 'moss', 'mushrooms', 'vines']",mushrooms
9f75ba,a dark cave with glowing mushrooms,What characteristic do the mushrooms have?,"['spotted', 'tall', 'glowing', 'poisonous']",glowing
9f75ba,a dark cave with glowing mushrooms,What is the setting of the image?,"['forest', 'desert', 'cave', 'mountain']",cave
9f75ba,a dark cave with glowing mushrooms,Is the cave well-lit?,"['no', 'yes']",no
693a2c,a stack of colorful books,What items are stacked?,"['boxes', 'dishes', 'books', 'clothes']",books
693a2c,a stack of colorful books,Are the books all the same color?,"['no', 'yes']",no
693a2c,a stack of colorful books,Is the stack neatly arranged?,"['no', 'yes']",yes
693a2c,a stack of colorful books,What arrangement describes the items?,"['scattered', 'lined up', 'stacked', 'piled']",stacked
36cf40,a single vibrant green leaf with dew drops,What is the color of the leaf?,"['brown', 'green', 'red', 'yellow']",green
36cf40,a single vibrant green leaf with dew drops,What is on the leaf?,"['insects', 'dirt', 'dew drops', 'frost']",dew drops
36cf40,a single vibrant green leaf with dew drops,How many leaves are depicted?,"['one', 'two', 'three', 'many']",one
36cf40,a single vibrant green leaf with dew drops,Is the leaf wilted?,"['no', 'yes']",no
53f0a1,abstract art with swirling patterns of gold and blue,What colors are dominant in the artwork?,"['red and green', 'gold and blue', 'black and white', 'orange and purple']",gold and blue
53f0a1,abstract art with swirling patterns of gold and blue,What style of art is depicted?,"['realism', 'cubism', 'abstract', 'impressionism']",abstract
53f0a1,abstract art with swirling patterns of gold and blue,Are there any straight lines in the image?,"['no', 'yes']",no
53f0a1,abstract art with swirling patterns of gold and blue,What kind of patterns are present?,"['geometric', 'floral', 'striped', 'swirling']",swirling
5c3578,a chessboard with knight pieces only,What game board is shown?,"['checkers', 'chess', 'go', 'monopoly']",chess
5c3578,a chessboard with knight pieces only,What chess pieces are on the board?,"['pawns', 'rooks', 'knights', 'queens']",knights
5c3578,a chessboard with knight pieces only,Are there any pawns on the board?,"['no', 'yes']",no
5c3578,a chessboard with knight pieces only,Is the board a checkers board?,"['no', 'yes']",no
ec4552,a bright red circle on a blue background,What shape is the red object?,"['square', 'circle', 'triangle', 'rectangle']",circle
ec4552,a bright red circle on a blue background,What color is the background?,"['red', 'green', 'blue', 'yellow']",blue
ec4552,a bright red circle on a blue background,Is the circle red?,"['no', 'yes']",yes
ec4552,a bright red circle on a blue background,Are there multiple circles?,"['no', 'yes']",no
6d207f,three overlapping green squares,How many squares are depicted?,"['one', 'two', 'three', 'four']",three
6d207f,three overlapping green squares,What color are the squares?,"['blue', 'red', 'green', 'yellow']",green
6d207f,three overlapping green squares,Do the squares overlap?,"['no', 'yes']",yes
6d207f,three overlapping green squares,Are the shapes circles?,"['no', 'yes']",no
0d3fa6,a yellow star with rounded points,What shape is shown?,"['circle', 'star', 'square', 'triangle']",star
0d3fa6,a yellow star with rounded points,What color is the star?,"['red', 'blue', 'green', 'yellow']",yellow
0d3fa6,a yellow star with rounded points,Are the points of the star sharp?,"['no', 'yes']",no
0d3fa6,a yellow star with rounded points,Is there anything blue in the image?,"['no', 'yes']",no
9e35bf,a series of small pink dots forming a line,What are the small shapes?,"['squares', 'circles', 'dots', 'triangles']",dots
9e35bf,a series of small pink dots forming a line,What color are the dots?,"['pink', 'orange', 'purple', 'white']",pink
9e35bf,a series of small pink dots forming a line,Do the dots form a random pattern?,"['no', 'yes']",no
9e35bf,a series of small pink dots forming a line,Do the dots form a line?,"['no', 'yes']",yes
02c487,an orange gradient fading from left to right,What color is the gradient?,"['blue', 'green', 'orange', 'purple']",orange
02c487,an orange gradient fading from left to right,Does the gradient fade from top to bottom?,"['no', 'yes']",no
02c487,an orange gradient fading from left to right,Is there a gradient effect?,"['no', 'yes']",yes
02c487,an orange gradient fading from left to right,What is the type of color transition?,"['solid fill', 'gradient', 'pattern', 'texture']",gradient
1c5c29,a wavy purple line,What color is the line?,"['blue', 'green', 'purple', 'red']",purple
1c5c29,a wavy purple line,Is the line straight?,"['no', 'yes']",no
1c5c29,a wavy purple line,What describes the line's form?,"['dashed', 'dotted', 'straight', 'wavy']",wavy
1c5c29,a wavy purple line,Is the line red?,"['no', 'yes']",no
094d3c,a grid of thin black lines,What forms the grid?,"['circles', 'lines', 'squares', 'dots']",lines
094d3c,a grid of thin black lines,What color are the lines?,"['black', 'blue', 'white', 'gray']",black
094d3c,a grid of thin black lines,Is the grid made of thick lines?,"['no', 'yes']",no
094d3c,a grid of thin black lines,Is there a grid pattern?,"['no', 'yes']",yes
448af8,a turquoise spiral,What shape is depicted?,"['circle', 'square', 'spiral', 'triangle']",spiral
448af8,a turquoise spiral,What color is the spiral?,"['blue', 'green', 'turquoise', 'yellow']",turquoise
448af8,a turquoise spiral,Is the shape a square?,"['no', 'yes']",no
448af8,a turquoise spiral,Is the spiral red?,"['no', 'yes']",no
ad5bf1,overlapping magenta and cyan circles,What colors are the circles?,"['red and blue', 'magenta and cyan', 'green and yellow', 'black and white']",magenta and cyan
ad5bf1,overlapping magenta and cyan circles,Are the shapes circles?,"['no', 'yes']",yes
ad5bf1,overlapping magenta and cyan circles,Do the circles overlap?,"['no', 'yes']",yes
ad5bf1,overlapping magenta and cyan circles,Are there any squares?,"['no', 'yes']",no
b83e43,a single brown rectangle,How many rectangles are there?,"['one', 'two', 'three', 'four']",one
b83e43,a single brown rectangle,What color is the rectangle?,"['black', 'blue', 'brown', 'green']",brown
b83e43,a single brown rectangle,Is the shape a circle?,"['no', 'yes']",no
b83e43,a single brown rectangle,Is the rectangle green?,"['no', 'yes']",no
944c63,a red sphere on a blue cube,What shape is red?,"['cube', 'sphere', 'cylinder', 'pyramid']",sphere
944c63,a red sphere on a blue cube,What color is the cube?,"['red', 'green', 'blue', 'yellow']",blue
944c63,a red sphere on a blue cube,Is there a cube in the image?,"['no', 'yes']",yes
944c63,a red sphere on a blue cube,Is there a yellow sphere?,"['no', 'yes']",no
8fe842,green and yellow striped background,What are the colors of the stripes?,"['red and blue', 'green and yellow', 'black and white', 'orange and purple']",green and yellow
8fe842,green and yellow striped background,Is the background striped?,"['no', 'yes']",yes
8fe842,green and yellow striped background,Is there a solid red background?,"['no', 'yes']",no
8fe842,green and yellow striped background,What pattern is on the background?,"['checkered', 'polka dot', 'striped', 'solid']",striped
dda5ee,a stack of purple and orange discs,What objects are stacked?,"['cubes', 'spheres', 'discs', 'cones']",discs
dda5ee,a stack of purple and orange discs,What colors are the discs?,"['red and blue', 'purple and orange', 'green and yellow', 'black and white']",purple and orange
dda5ee,a stack of purple and orange discs,Are the discs red?,"['no', 'yes']",no
dda5ee,a stack of purple and orange discs,Is there a stack of discs?,"['no', 'yes']",yes
59a296,"a silver cylinder, polished finish",What object is depicted?,"['sphere', 'cube', 'cylinder', 'cone']",cylinder
59a296,"a silver cylinder, polished finish",What color is the cylinder?,"['gold', 'silver', 'bronze', 'copper']",silver
59a296,"a silver cylinder, polished finish",Does the cylinder have a rough finish?,"['no', 'yes']",no
59a296,"a silver cylinder, polished finish",What kind of finish does the cylinder have?,"['matte', 'glossy', 'polished', 'rough']",polished
c50fa0,a field of pink flowers under a sunny sky,What is depicted in the image?,"['ocean', 'forest', 'field of flowers', 'mountain']",field of flowers
